,spring,winter,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS),LIGHTS,WhatTime,label
265,0.0,1.0,1020.6,1022.15,1020.58,16.1,59,8.17,4.39,106,3.27,10,12,7684
266,0.0,1.0,1020.5,1022.05,1020.48,16.0,59,8.07,4.56,103,3.22,10,12,7654
267,0.0,1.0,1020.5,1022.05,1020.48,15.8,59,7.88,4.0,105,2.92,10,12,7671
268,0.0,1.0,1020.5,1022.05,1020.48,15.9,61,8.46,3.9,107,2.95,10,12,7585
269,0.0,1.0,1020.5,1022.05,1020.48,15.9,60,8.22,3.62,106,2.69,10,12,7576
270,0.0,1.0,1020.5,1022.05,1020.48,15.7,60,8.03,3.59,119,3.14,10,12,7966
271,0.0,1.0,1020.5,1022.05,1020.48,15.8,61,8.37,4.71,136,4.61,10,12,7519
272,0.0,1.0,1020.4,1021.95,1020.38,15.8,60,8.13,5.2,143,5.18,10,12,7527
273,0.0,1.0,1020.5,1022.05,1020.48,15.8,60,8.13,4.63,142,4.6,10,12,7518
274,0.0,1.0,1020.5,1022.05,1020.48,15.9,60,8.22,4.1,145,4.1,10,12,7588
275,0.0,1.0,1020.5,1022.05,1020.48,15.8,60,8.13,4.55,143,4.53,10,12,7710
276,0.0,1.0,1020.4,1021.95,1020.38,15.9,60,8.22,4.74,128,4.45,10,12,7111
277,0.0,1.0,1020.4,1021.95,1020.38,15.8,59,7.88,4.63,118,4.01,10,12,7307
278,0.0,1.0,1020.4,1021.95,1020.38,15.7,60,8.03,4.77,127,4.45,10,12,7330
279,0.0,1.0,1020.4,1021.95,1020.38,15.7,61,8.27,4.39,138,4.32,10,12,8360
280,0.0,1.0,1020.4,1021.95,1020.38,15.8,60,8.13,3.59,151,3.59,10,12,8336
281,0.0,1.0,1020.5,1022.05,1020.48,15.8,60,8.13,3.1,161,3.02,10,12,8192
282,0.0,1.0,1020.5,1022.05,1020.48,15.8,59,7.88,2.99,148,2.99,10,12,8104
283,0.0,1.0,1020.5,1022.05,1020.48,15.8,59,7.88,3.09,127,2.88,10,12,7977
284,0.0,1.0,1020.5,1022.05,1020.48,15.7,60,8.03,3.39,113,2.78,10,12,7896
285,0.0,1.0,1020.4,1021.95,1020.38,15.8,60,8.13,3.68,117,3.15,10,12,7825
286,0.0,1.0,1020.4,1021.95,1020.38,15.8,60,8.13,4.31,121,3.84,10,12,7793
287,0.0,1.0,1020.3,1021.85,1020.28,15.8,61,8.37,4.41,124,4.03,10,12,7765
288,0.0,1.0,1020.3,1021.85,1020.28,15.9,61,8.46,4.59,122,4.13,10,12,7766
289,0.0,1.0,1020.2,1021.75,1020.18,15.9,61,8.46,5.01,126,4.65,10,12,7713
290,0.0,1.0,1020.2,1021.75,1020.18,16.0,60,8.32,4.88,134,4.74,10,12,7715
291,0.0,1.0,1020.2,1021.75,1020.18,15.9,60,8.22,4.56,132,4.38,10,12,7698
292,0.0,1.0,1020.2,1021.75,1020.18,15.8,59,7.88,4.23,127,3.95,10,12,7743
293,0.0,1.0,1020.2,1021.75,1020.18,15.8,60,8.13,4.22,122,3.79,10,12,7670
294,0.0,1.0,1020.2,1021.75,1020.18,15.7,60,8.03,3.98,125,3.66,10,12,7582
295,0.0,1.0,1020.2,1021.75,1020.18,15.7,61,8.27,3.74,127,3.49,10,12,7622
296,0.0,1.0,1020.1,1021.65,1020.08,15.8,61,8.37,3.4,128,3.2,10,12,7765
297,0.0,1.0,1020.1,1021.65,1020.08,15.8,60,8.13,3.33,128,3.13,10,12,7778
298,0.0,1.0,1020.0,1021.55,1019.98,15.9,61,8.46,3.69,119,3.22,10,12,7768
299,0.0,1.0,1020.0,1021.55,1019.98,15.9,60,8.22,4.01,114,3.33,10,12,7741
300,0.0,1.0,1020.0,1021.55,1019.98,15.9,60,8.22,4.14,112,3.35,10,13,7377
301,0.0,1.0,1020.0,1021.55,1019.98,15.8,60,8.13,4.08,111,3.26,10,13,7445
302,0.0,1.0,1020.0,1021.55,1019.98,15.9,60,8.22,3.96,112,3.2,10,13,7395
303,0.0,1.0,1020.0,1021.55,1019.98,16.0,60,8.32,3.93,115,3.3,10,13,7701
304,0.0,1.0,1020.0,1021.55,1019.98,15.9,60,8.22,4.0,118,3.46,10,13,7668
305,0.0,1.0,1020.0,1021.55,1019.98,16.0,60,8.32,3.88,115,3.25,10,13,7675
306,0.0,1.0,1020.0,1021.55,1019.98,16.0,60,8.32,4.01,120,3.54,10,13,7657
307,0.0,1.0,1020.0,1021.55,1019.98,16.0,59,8.07,4.45,125,4.1,10,13,7582
308,0.0,1.0,1019.9,1021.45,1019.88,16.0,60,8.32,4.24,124,3.88,10,13,7599
309,0.0,1.0,1019.9,1021.45,1019.88,15.9,60,8.22,3.79,117,3.24,10,13,7522
310,0.0,1.0,1019.9,1021.45,1019.88,15.8,60,8.13,3.87,113,3.17,10,13,7532
311,0.0,1.0,1019.9,1021.45,1019.88,15.9,60,8.22,3.94,116,3.34,10,13,7608
312,0.0,1.0,1019.8,1021.35,1019.78,15.9,60,8.22,3.99,118,3.45,10,13,7695
313,0.0,1.0,1019.8,1021.35,1019.78,15.9,60,8.22,3.82,121,3.4,10,13,7699
314,0.0,1.0,1019.8,1021.35,1019.78,15.9,60,8.22,3.41,124,3.12,10,13,7736
315,0.0,1.0,1019.8,1021.35,1019.78,15.9,60,8.22,3.6,117,3.09,10,13,7827
316,0.0,1.0,1019.7,1021.25,1019.68,16.0,60,8.32,3.9,114,3.23,10,13,7735
317,0.0,1.0,1019.7,1021.25,1019.68,16.1,60,8.41,3.92,118,3.4,10,13,7711
318,0.0,1.0,1019.7,1021.25,1019.68,16.0,60,8.32,3.97,116,3.36,10,13,7728
319,0.0,1.0,1019.7,1021.25,1019.68,15.9,60,8.22,3.8,112,3.08,10,13,7773
320,0.0,1.0,1019.7,1021.25,1019.68,15.9,60,8.22,3.75,111,3.0,10,13,7748
321,0.0,1.0,1019.6,1021.15,1019.58,16.0,60,8.32,3.29,110,2.59,10,13,7706
322,0.0,1.0,1019.6,1021.15,1019.58,16.0,60,8.32,2.86,107,2.16,10,13,7720
323,0.0,1.0,1019.6,1021.15,1019.58,15.9,60,8.22,3.07,103,2.17,10,13,7623
324,0.0,1.0,1019.6,1021.15,1019.58,15.9,60,8.22,3.18,107,2.4,10,13,7620
325,0.0,1.0,1019.6,1021.15,1019.58,15.9,61,8.46,3.24,113,2.65,10,13,7637
326,0.0,1.0,1019.6,1021.15,1019.58,16.0,61,8.56,3.16,113,2.58,10,13,7778
327,0.0,1.0,1019.6,1021.15,1019.58,16.0,60,8.32,3.31,112,2.68,10,13,7837
328,0.0,1.0,1019.6,1021.15,1019.58,15.9,60,8.22,3.53,106,2.63,10,13,7950
329,0.0,1.0,1019.6,1021.15,1019.58,16.0,61,8.56,3.31,103,2.34,10,13,7966
330,0.0,1.0,1019.6,1021.15,1019.58,16.0,61,8.56,3.3,107,2.49,10,13,7926
331,0.0,1.0,1019.6,1021.15,1019.58,16.0,60,8.32,3.14,110,2.47,10,13,7816
332,0.0,1.0,1019.6,1021.15,1019.58,15.9,60,8.22,3.12,119,2.73,10,13,7793
333,0.0,1.0,1019.6,1021.15,1019.58,16.0,61,8.56,3.85,126,3.57,10,13,7801
334,0.0,1.0,1019.6,1021.15,1019.58,16.1,61,8.65,4.67,132,4.49,10,13,7734
335,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.8,132,4.61,10,13,7637
336,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.33,127,4.05,10,13,7685
337,0.0,1.0,1019.5,1021.05,1019.48,15.9,60,8.22,4.22,123,3.82,10,13,6888
338,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.26,117,3.66,10,13,7656
339,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.1,114,3.4,10,13,7651
340,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.55,110,3.59,10,13,7953
341,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.87,108,3.73,10,13,8055
342,0.0,1.0,1019.6,1021.15,1019.58,16.0,60,8.32,4.44,110,3.5,10,13,8135
343,0.0,1.0,1019.6,1021.15,1019.58,15.9,60,8.22,4.03,110,3.18,10,13,8163
344,0.0,1.0,1019.6,1021.15,1019.58,15.9,61,8.46,3.73,110,2.94,10,13,8220
345,0.0,1.0,1019.6,1021.15,1019.58,15.8,61,8.37,3.72,109,2.89,10,13,8213
346,0.0,1.0,1019.6,1021.15,1019.58,15.9,61,8.46,4.01,105,2.93,10,13,8188
347,0.0,1.0,1019.6,1021.15,1019.58,16.1,61,8.65,4.01,102,2.79,10,13,8071
348,0.0,1.0,1019.6,1021.15,1019.58,16.1,61,8.65,3.55,105,2.59,10,13,7987
349,0.0,1.0,1019.6,1021.15,1019.58,16.2,61,8.75,3.86,108,2.96,10,13,7900
350,0.0,1.0,1019.5,1021.05,1019.48,16.3,60,8.6,4.23,118,3.66,10,13,7854
351,0.0,1.0,1019.6,1021.15,1019.58,16.2,60,8.51,3.54,125,3.26,10,13,7734
352,0.0,1.0,1019.6,1021.15,1019.58,16.0,60,8.32,3.28,110,2.59,10,13,7748
353,0.0,1.0,1019.5,1021.05,1019.48,16.0,61,8.56,3.96,103,2.8,10,13,7699
354,0.0,1.0,1019.5,1021.05,1019.48,16.0,60,8.32,4.78,98,3.07,10,13,7706
355,0.0,1.0,1019.5,1021.05,1019.48,16.1,61,8.65,4.81,92,2.69,10,13,7708
356,0.0,1.0,1019.4,1020.95,1019.38,16.0,60,8.32,4.66,95,2.81,10,13,7675
357,0.0,1.0,1019.4,1020.95,1019.38,16.0,61,8.56,4.33,107,3.27,10,13,7652
358,0.0,1.0,1019.4,1020.95,1019.38,16.1,61,8.65,4.12,114,3.41,10,13,7655
359,0.0,1.0,1019.4,1020.95,1019.38,16.0,60,8.32,4.04,110,3.19,10,13,7579
360,0.0,1.0,1019.4,1020.95,1019.38,15.9,60,8.22,4.07,110,3.2,10,14,7609
361,0.0,1.0,1019.4,1020.95,1019.38,16.0,61,8.56,4.09,114,3.39,10,14,7634
362,0.0,1.0,1019.4,1020.95,1019.38,16.0,60,8.32,4.13,115,3.46,10,14,7599
363,0.0,1.0,1019.3,1020.85,1019.28,15.9,60,8.22,4.01,115,3.37,10,14,7683
364,0.0,1.0,1019.3,1020.85,1019.28,15.9,60,8.22,3.83,116,3.25,10,14,7850
365,0.0,1.0,1019.3,1020.85,1019.28,16.0,61,8.56,4.05,117,3.47,10,14,7809
366,0.0,1.0,1019.3,1020.85,1019.28,16.0,60,8.32,4.38,120,3.87,10,14,7763
367,0.0,1.0,1019.3,1020.85,1019.28,16.0,61,8.56,4.65,122,4.18,10,14,7699
368,0.0,1.0,1019.3,1020.85,1019.28,16.0,61,8.56,4.81,123,4.35,10,14,7564
369,0.0,1.0,1019.2,1020.75,1019.18,15.9,61,8.46,5.0,119,4.37,10,14,7363
370,0.0,1.0,1019.2,1020.75,1019.18,15.8,61,8.37,4.8,113,3.93,10,14,7201
371,0.0,1.0,1019.2,1020.75,1019.18,15.8,61,8.37,4.78,112,3.87,10,14,7435
372,0.0,1.0,1019.2,1020.75,1019.18,15.9,61,8.46,4.79,115,4.02,10,14,7442
373,0.0,1.0,1019.2,1020.75,1019.18,15.9,61,8.46,4.52,118,3.91,10,14,7479
374,0.0,1.0,1019.2,1020.75,1019.18,15.9,61,8.46,4.21,117,3.61,10,14,7508
375,0.0,1.0,1019.2,1020.75,1019.18,15.8,61,8.37,3.73,116,3.16,10,14,7325
376,0.0,1.0,1019.2,1020.75,1019.18,15.7,61,8.27,3.51,111,2.81,10,14,7252
377,0.0,1.0,1019.2,1020.75,1019.18,15.8,62,8.61,3.8,114,3.15,10,14,7254
378,0.0,1.0,1019.2,1020.75,1019.18,15.9,61,8.46,3.67,116,3.11,10,14,7296
379,0.0,1.0,1019.2,1020.75,1019.18,15.9,61,8.46,3.47,108,2.66,10,14,7386
380,0.0,1.0,1019.1,1020.65,1019.08,15.9,61,8.46,4.13,104,2.97,10,14,7523
381,0.0,1.0,1019.1,1020.65,1019.08,15.9,61,8.46,4.69,104,3.38,10,14,7516
382,0.0,1.0,1019.1,1020.65,1019.08,15.9,60,8.22,4.36,108,3.34,10,14,7535
383,0.0,1.0,1019.2,1020.75,1019.18,15.9,60,8.22,4.21,106,3.13,10,14,7505
384,0.0,1.0,1019.1,1020.65,1019.08,15.9,60,8.22,4.22,103,2.98,10,14,7456
385,0.0,1.0,1019.1,1020.65,1019.08,15.9,61,8.46,4.23,105,3.09,10,14,7422
386,0.0,1.0,1019.1,1020.65,1019.08,15.8,61,8.37,4.41,108,3.37,10,14,7368
387,0.0,1.0,1019.1,1020.65,1019.08,15.8,61,8.37,4.18,107,3.16,10,14,7368
388,0.0,1.0,1019.1,1020.65,1019.08,15.8,61,8.37,3.87,107,2.92,10,14,7344
389,0.0,1.0,1019.0,1020.55,1018.98,15.9,61,8.46,4.29,113,3.51,10,14,7420
390,0.0,1.0,1019.0,1020.55,1018.98,15.9,61,8.46,4.7,113,3.85,10,14,7485
391,0.0,1.0,1019.0,1020.55,1018.98,16.0,61,8.56,4.47,108,3.43,10,14,7654
392,0.0,1.0,1019.0,1020.55,1018.98,16.0,61,8.56,4.16,102,2.89,10,14,7669
393,0.0,1.0,1019.0,1020.55,1018.98,15.9,62,8.7,4.29,110,3.38,10,14,7658
394,0.0,1.0,1019.0,1020.55,1018.98,16.0,61,8.56,4.57,117,3.92,10,14,7598
395,0.0,1.0,1019.0,1020.55,1018.98,16.1,61,8.65,4.89,120,4.32,10,14,7556
396,0.0,1.0,1019.0,1020.55,1018.98,15.9,61,8.46,5.02,128,4.72,10,14,7333
397,0.0,1.0,1019.0,1020.55,1018.98,15.7,61,8.27,5.08,123,4.61,10,14,7332
398,0.0,1.0,1019.0,1020.55,1018.98,15.7,62,8.51,4.9,120,4.32,10,14,7404
399,0.0,1.0,1019.0,1020.55,1018.98,15.7,62,8.51,4.89,120,4.32,10,14,7265
400,0.0,1.0,1019.0,1020.55,1018.98,15.7,62,8.51,5.03,118,4.36,10,14,7406
401,0.0,1.0,1019.1,1020.65,1019.08,15.8,62,8.61,4.94,115,4.14,10,14,7435
402,0.0,1.0,1019.0,1020.55,1018.98,15.7,62,8.51,4.67,114,3.87,10,14,7381
403,0.0,1.0,1019.1,1020.65,1019.08,15.6,62,8.42,4.46,120,3.94,10,14,7283
404,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,4.62,126,4.28,10,14,7161
405,0.0,1.0,1019.0,1020.55,1018.98,15.6,63,8.65,4.79,126,4.44,10,14,7103
406,0.0,1.0,1019.0,1020.55,1018.98,15.7,62,8.51,4.93,117,4.23,10,14,7197
407,0.0,1.0,1019.0,1020.55,1018.98,15.6,63,8.65,4.63,113,3.79,10,14,7114
408,0.0,1.0,1019.0,1020.55,1018.98,15.6,63,8.65,4.36,117,3.74,10,14,6955
409,0.0,1.0,1019.0,1020.55,1018.98,15.6,63,8.65,4.12,123,3.73,10,14,6474
410,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,3.5,124,3.2,10,14,7339
411,0.0,1.0,1019.1,1020.65,1019.08,15.7,62,8.51,3.56,118,3.08,10,14,6801
412,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.74,122,3.36,10,14,6829
413,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,3.77,123,3.42,10,14,6900
414,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,3.87,116,3.28,10,14,6941
415,0.0,1.0,1019.1,1020.65,1019.08,15.6,62,8.42,4.05,114,3.36,10,14,6894
416,0.0,1.0,1019.1,1020.65,1019.08,15.7,62,8.51,4.37,115,3.66,10,14,6836
417,0.0,1.0,1019.1,1020.65,1019.08,15.6,62,8.42,4.31,116,3.65,10,14,6730
418,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,3.96,118,3.43,10,14,6664
419,0.0,1.0,1019.1,1020.65,1019.08,15.6,62,8.42,3.6,117,3.09,10,14,6611
420,0.0,1.0,1019.1,1020.65,1019.08,15.5,63,8.56,3.56,111,2.84,10,15,6652
421,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.7,113,3.03,10,15,6682
422,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.96,116,3.36,10,15,6694
423,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,4.2,112,3.39,10,15,6751
424,0.0,1.0,1019.0,1020.55,1018.98,15.6,63,8.65,3.88,111,3.1,10,15,6795
425,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.7,111,2.95,10,15,6692
426,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.65,113,2.99,10,15,6693
427,0.0,1.0,1019.1,1020.65,1019.08,15.5,63,8.56,3.18,111,2.54,10,15,6721
428,0.0,1.0,1019.1,1020.65,1019.08,15.5,63,8.56,3.21,113,2.63,10,15,6647
429,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.79,116,3.21,10,15,6618
430,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.96,118,3.43,10,15,6645
431,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.47,115,2.91,10,15,6555
432,0.0,1.0,1019.1,1020.65,1019.08,15.5,63,8.56,3.38,103,2.39,10,15,6535
433,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.34,98,2.15,10,15,6659
434,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,3.24,103,2.29,10,15,6704
435,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,3.9,102,2.71,10,15,6717
436,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,4.34,95,2.61,10,15,6777
437,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,4.4,92,2.46,10,15,6803
438,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,4.19,95,2.52,10,15,6786
439,0.0,1.0,1019.1,1020.65,1019.08,15.6,64,8.88,3.95,98,2.54,10,15,6782
440,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,3.89,98,2.5,10,15,6832
441,0.0,1.0,1019.1,1020.65,1019.08,15.7,64,8.98,4.08,100,2.73,10,15,6910
442,0.0,1.0,1019.1,1020.65,1019.08,15.7,63,8.75,4.25,95,2.55,10,15,6975
443,0.0,1.0,1019.1,1020.65,1019.08,15.6,63,8.65,4.29,92,2.4,10,15,7054
444,0.0,1.0,1019.1,1020.65,1019.08,15.5,64,8.79,4.18,92,2.34,10,15,7158
445,0.0,1.0,1019.1,1020.65,1019.08,15.6,64,8.88,3.92,91,2.14,10,15,7214
446,0.0,1.0,1019.1,1020.65,1019.08,15.6,64,8.88,3.97,88,1.99,10,15,7149
447,0.0,1.0,1019.1,1020.65,1019.08,15.5,64,8.79,4.25,89,2.19,10,15,7129
448,0.0,1.0,1019.1,1020.65,1019.08,15.5,64,8.79,4.35,91,2.37,10,15,7161
449,0.0,1.0,1019.1,1020.65,1019.08,15.6,64,8.88,4.54,89,2.34,10,15,7128
450,0.0,1.0,1019.1,1020.65,1019.08,15.5,65,9.02,4.24,91,2.31,10,15,7139
451,0.0,1.0,1019.1,1020.65,1019.08,15.5,65,9.02,3.94,89,2.03,10,15,7168
452,0.0,1.0,1019.1,1020.65,1019.08,15.5,65,9.02,4.0,83,1.69,10,15,7391
453,0.0,1.0,1019.1,1020.65,1019.08,15.4,65,8.92,4.41,79,1.58,10,15,7270
454,0.0,1.0,1019.0,1020.55,1018.98,15.4,65,8.92,4.71,79,1.69,10,15,7185
455,0.0,1.0,1019.0,1020.55,1018.98,15.4,66,9.14,4.73,78,1.62,10,15,7122
456,0.0,1.0,1019.0,1020.55,1018.98,15.4,66,9.14,5.04,76,1.56,10,15,7135
457,0.0,1.0,1019.0,1020.55,1018.98,15.3,66,9.05,4.63,78,1.58,10,15,7090
458,0.0,1.0,1019.0,1020.55,1018.98,15.3,66,9.05,4.11,77,1.34,10,15,7123
459,0.0,1.0,1019.0,1020.55,1018.98,15.3,67,9.27,4.54,75,1.33,10,15,7116
460,0.0,1.0,1019.0,1020.55,1018.98,15.3,66,9.05,4.76,75,1.39,10,15,7165
461,0.0,1.0,1019.0,1020.55,1018.98,15.3,66,9.05,4.68,75,1.37,10,15,7035
462,0.0,1.0,1019.0,1020.55,1018.98,15.2,66,8.95,4.63,77,1.51,10,15,6977
463,0.0,1.0,1019.0,1020.55,1018.98,15.3,66,9.05,4.38,76,1.35,10,15,7075
464,0.0,1.0,1019.1,1020.65,1019.08,15.3,66,9.05,4.54,77,1.48,10,15,7178
465,0.0,1.0,1019.1,1020.65,1019.08,15.3,67,9.27,4.64,80,1.74,10,15,7231
466,0.0,1.0,1019.1,1020.65,1019.08,15.3,66,9.05,4.65,79,1.67,10,15,7294
467,0.0,1.0,1019.1,1020.65,1019.08,15.2,66,8.95,4.52,75,1.32,10,15,7295
468,0.0,1.0,1019.1,1020.65,1019.08,15.2,66,8.95,4.3,75,1.26,10,15,7011
469,0.0,1.0,1019.1,1020.65,1019.08,15.2,66,8.95,4.14,76,1.28,10,15,6927
470,0.0,1.0,1019.2,1020.75,1019.18,15.2,66,8.95,4.21,72,1.02,10,15,6920
471,0.0,1.0,1019.2,1020.75,1019.18,15.2,67,9.17,4.78,70,0.99,10,15,6950
472,0.0,1.0,1019.2,1020.75,1019.18,15.2,66,8.95,4.99,71,1.12,10,15,7011
473,0.0,1.0,1019.2,1020.75,1019.18,15.2,66,8.95,4.85,74,1.34,10,15,7065
474,0.0,1.0,1019.1,1020.65,1019.08,15.1,66,8.86,4.74,80,1.78,10,15,7127
475,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.46,83,1.89,10,15,7051
476,0.0,1.0,1019.1,1020.65,1019.08,15.2,67,9.17,4.09,81,1.6,10,15,7035
477,0.0,1.0,1019.1,1020.65,1019.08,15.2,67,9.17,4.19,78,1.43,10,15,7006
478,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.28,77,1.39,10,15,6926
479,0.0,1.0,1019.2,1020.75,1019.18,15.1,67,9.08,4.11,79,1.47,10,15,6873
480,0.0,1.0,1019.2,1020.75,1019.18,15.1,67,9.08,4.31,83,1.82,10,16,6925
481,0.0,1.0,1019.2,1020.75,1019.18,15.1,67,9.08,4.47,80,1.67,10,16,6834
482,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.71,76,1.46,10,16,6795
483,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.89,81,1.91,10,16,6786
484,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.75,84,2.08,10,16,6817
485,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.57,84,2.0,10,16,6827
486,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.39,91,2.39,10,16,6830
487,0.0,1.0,1019.1,1020.65,1019.08,15.1,67,9.08,4.18,89,2.15,10,16,6807
488,0.0,1.0,1019.1,1020.65,1019.08,15.2,67,9.17,4.16,82,1.69,10,16,6837
489,0.0,1.0,1019.1,1020.65,1019.08,15.2,67,9.17,4.33,78,1.48,10,16,6815
490,0.0,1.0,1019.0,1020.55,1018.98,15.2,67,9.17,4.61,78,1.58,10,16,6793
491,0.0,1.0,1019.0,1020.55,1018.98,15.1,67,9.08,4.79,79,1.72,10,16,6875
492,0.0,1.0,1019.0,1020.55,1018.98,15.1,67,9.08,4.87,79,1.74,10,16,6879
493,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.9,82,1.99,10,16,6794
494,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.62,86,2.17,10,16,6748
495,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.48,89,2.31,10,16,6779
496,0.0,1.0,1019.0,1020.55,1018.98,15.2,67,9.17,4.34,91,2.36,10,16,6731
497,0.0,1.0,1019.0,1020.55,1018.98,15.2,67,9.17,4.25,90,2.25,10,16,6805
498,0.0,1.0,1019.0,1020.55,1018.98,15.1,67,9.08,3.98,89,2.05,10,16,6790
499,0.0,1.0,1019.0,1020.55,1018.98,15.1,67,9.08,4.13,87,2.0,10,16,6798
500,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.72,85,2.14,10,16,6797
501,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.82,88,2.41,10,16,6810
502,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.9,87,2.38,10,16,6745
503,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.97,84,2.18,10,16,6788
504,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.87,84,2.13,10,16,6775
505,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.45,81,1.74,10,16,6702
506,0.0,1.0,1019.0,1020.55,1018.98,15.1,68,9.3,4.21,81,1.64,10,16,6654
507,0.0,1.0,1019.0,1020.55,1018.98,15.0,68,9.2,4.28,83,1.81,10,16,6640
508,0.0,1.0,1019.0,1020.55,1018.98,15.0,68,9.2,4.4,85,2.0,10,16,6618
509,0.0,1.0,1019.0,1020.55,1018.98,15.0,68,9.2,4.57,89,2.35,10,16,6492
510,0.0,1.0,1019.0,1020.55,1018.98,15.0,69,9.42,4.89,89,2.52,10,16,6432
511,0.0,1.0,1019.0,1020.55,1018.98,15.1,69,9.51,5.07,87,2.46,10,16,6466
512,0.0,1.0,1018.9,1020.45,1018.88,15.0,69,9.42,4.76,90,2.53,10,16,6472
513,0.0,1.0,1018.9,1020.45,1018.88,15.1,69,9.51,4.59,92,2.56,10,16,6486
514,0.0,1.0,1018.9,1020.45,1018.88,15.0,68,9.2,4.67,88,2.34,10,16,6622
515,0.0,1.0,1018.8,1020.35,1018.78,15.1,68,9.3,4.44,83,1.88,10,16,6725
516,0.0,1.0,1018.9,1020.45,1018.88,15.0,69,9.42,4.27,84,1.87,10,16,6725
517,0.0,1.0,1018.9,1020.45,1018.88,14.9,69,9.32,4.22,88,2.11,10,16,6721
518,0.0,1.0,1018.9,1020.45,1018.88,14.9,69,9.32,4.14,88,2.07,10,16,6687
519,0.0,1.0,1018.9,1020.45,1018.88,14.9,69,9.32,4.45,86,2.09,10,16,6612
520,0.0,1.0,1018.9,1020.45,1018.88,14.9,70,9.53,4.67,89,2.41,10,16,6499
521,0.0,1.0,1018.9,1020.45,1018.88,14.9,69,9.32,4.39,92,2.45,10,16,6401
522,0.0,1.0,1018.9,1020.44,1018.88,15.0,69,9.42,4.42,91,2.41,10,16,6377
523,0.0,1.0,1018.9,1020.44,1018.88,14.9,69,9.32,4.63,88,2.31,10,16,6394
524,0.0,1.0,1018.8,1020.34,1018.78,14.9,69,9.32,4.55,90,2.41,10,16,6415
525,0.0,1.0,1018.9,1020.44,1018.88,14.9,70,9.53,4.63,92,2.59,10,16,6483
526,0.0,1.0,1018.8,1020.34,1018.78,15.0,70,9.63,4.72,88,2.36,10,16,6571
527,0.0,1.0,1018.8,1020.34,1018.78,15.0,69,9.42,4.58,86,2.15,10,16,6577
528,0.0,1.0,1018.8,1020.34,1018.78,15.0,69,9.42,4.47,85,2.03,10,16,6546
529,0.0,1.0,1018.8,1020.34,1018.78,14.9,70,9.53,4.53,88,2.27,10,16,6524
530,0.0,1.0,1018.8,1020.34,1018.78,14.9,70,9.53,4.5,90,2.38,10,16,6489
531,0.0,1.0,1018.8,1020.34,1018.78,14.8,70,9.44,4.94,90,2.62,10,16,6421
